title,author,avg_rating,genre,published_year,price,currency,cover_url,link
Watchers,Dean Koontz,4.113022312373225,Fiction,2008-05-06,4.92,EUR,http://books.google.com/books/content?id=LhrBLQp9QtoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/32423.Watchers
"Being a Witch, and Other Things I Didn't Ask For",Sara Pascoe,4.113022312373225,Young Adult Fiction,2017-02-14,,,http://books.google.com/books/content?id=1-y1nQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/34186576-being-a-witch-and-other-things-i-didn-t-ask-for
"Shadowfever (Fever, #5)",Karen Marie Moning,4.113022312373225,Fiction,2012-10-08,3.99,EUR,http://books.google.com/books/content?id=zDwbAwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/7304203-shadowfever
"Darkfever (Fever, #1)",Karen Marie Moning,4.113022312373225,Fiction,2025-02-25,,,http://books.google.com/books/content?id=NQQYEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/112750.Darkfever
From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,4.113022312373225,Juvenile Fiction,2015-06-04,7.19,EUR,http://books.google.com/books/content?id=kPFLCQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3980.From_the_Mixed_Up_Files_of_Mrs_Basil_E_Frankweiler
"Corrupt (Devil's Night, #1)",Penelope Douglas,4.113022312373225,,2025,,,http://books.google.com/books/content?id=xos9EQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/58124274-corrupt
The Winter of Frankie Machine,Don Winslow,4.113022312373225,Fiction,2010-12-23,8.99,EUR,http://books.google.com/books/content?id=xiHLFuEONPUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/164760.The_Winter_of_Frankie_Machine
"The Murder of Roger Ackroyd (Hercule Poirot, #4)",Agatha Christie,4.113022312373225,Fiction,2000,,,http://books.google.com/books/content?id=weDMJGr5G7EC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/16328.The_Murder_of_Roger_Ackroyd
The Magus,John Fowles,4.113022312373225,Fiction,2010-10-31,8.99,EUR,http://books.google.com/books/content?id=zILyw41Lr8UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/16286.The_Magus
"Death on the Nile (Hercule Poirot, #18)",Agatha Christie,4.113022312373225,Fiction,2010-10-14,5.49,EUR,http://books.google.com/books/content?id=tnX464mjjbgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/131359.Death_on_the_Nile
"The Ballad of Never After (Once Upon a Broken Heart, #2)",Stephanie Garber,4.113022312373225,Young Adult Fiction,2022-09-13,10.82,EUR,http://books.google.com/books/content?id=f05VEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/59808071-the-ballad-of-never-after
"Once Upon a Broken Heart (Once Upon a Broken Heart, #1)",Stephanie Garber,4.113022312373225,Fiction,2021-09-30,5.49,EUR,http://books.google.com/books/content?id=iS4NEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/55987278-once-upon-a-broken-heart
"Scythe (Arc of a Scythe, #1)",Neal Shusterman,4.113022312373225,Juvenile Fiction,2017-11-28,,,http://books.google.com/books/content?id=_6TAEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/28954189-scythe
The Book of Mormon: Another Testament of Jesus Christ,Joseph Smith Jr.,4.113022312373225,Mormon Church,2006-10-24,,,http://books.google.com/books/content?id=hrSAuQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/323355.The_Book_of_Mormon
"Alanna: The First Adventure (Song of the Lioness, #1)",Tamora Pierce,4.113022312373225,Fiction,2014-10-21,,,http://books.google.com/books/content?id=DEJHDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/13831.Alanna
John Adams,David McCullough,4.113022312373225,Biography & Autobiography,2001,,,http://books.google.com/books/content?id=GHMnz8G0GTcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2203.John_Adams
Rosencrantz and Guildenstern Are Dead,Tom Stoppard,4.113022312373225,Drama,2007-12-01,,,http://books.google.com/books/content?id=RC6JJmB_JEcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/18545.Rosencrantz_and_Guildenstern_Are_Dead
Under the Dome,Stephen        King,4.113022312373225,Fiction,2014-02-25,,,http://books.google.com/books/content?id=WxLgAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6320534-under-the-dome
Possession,A.S. Byatt,4.113022312373225,Fiction,2012-03-31,8.99,EUR,http://books.google.com/books/content?id=F0ZPojrhpSsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/41219.Possession
The Blind Assassin,Margaret Atwood,4.113022312373225,Fiction,2009-09-03,5.99,EUR,http://books.google.com/books/content?id=4WcFyY8ZEgkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/78433.The_Blind_Assassin
"Pretties (Uglies, #2)",Scott Westerfeld,4.113022312373225,Young Adult Fiction,2012-08-21,,,http://books.google.com/books/content?id=5nIoLgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/24768.Pretties
"The Death Cure (The Maze Runner, #3)",James Dashner,4.113022312373225,Young Adult Fiction,2011-10-11,6.91,EUR,http://books.google.com/books/content?id=8t5GVWLo_eEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7864437-the-death-cure
Cosmos,Carl Sagan,4.113022312373225,Science,2011-07-06,7.9,EUR,http://books.google.com/books/content?id=EIqoiww1r9sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/55030.Cosmos
"The Sisterhood of the Traveling Pants (Sisterhood, #1)",Ann Brashares,4.113022312373225,Juvenile Fiction,2004-05,,,http://books.google.com/books/content?id=QmhTO4zrxooC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/452306.The_Sisterhood_of_the_Traveling_Pants
House of Sand and Fog,Andre Dubus III,4.113022312373225,Fiction,2014-08-21,,,http://books.google.com/books/content?id=-Lc-BAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/38311414-house-of-sand-and-fog
"Odd Thomas (Odd Thomas, #1)",Dean Koontz,4.113022312373225,Fiction,2015-12-07,0.99,EUR,http://books.google.com/books/content?id=P0nYCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/14995.Odd_Thomas
"Keeper of the Lost Cities (Keeper of the Lost Cities, #1)",Shannon Messenger,4.113022312373225,Juvenile Fiction,2013-08-06,,,http://books.google.com/books/content?id=TZoyAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/12842828-keeper-of-the-lost-cities
The Agony and the Ecstasy,Irving Stone,4.113022312373225,,1961,,,http://books.google.com/books/content?id=j8DlGG-jhskC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/321552.The_Agony_and_the_Ecstasy
Papillon,Henri Charrière,4.113022312373225,Biography & Autobiography,2001,,,http://books.google.com/books/content?id=xJ_woREuhOEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/6882.Papillon
Bury My Heart at Wounded Knee: An Indian History of the American West,Dee Brown,4.113022312373225,History,2001-01-23,,,http://books.google.com/books/content?id=gmcrDcOyioQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/76401.Bury_My_Heart_at_Wounded_Knee
The Sirens of Titan,Kurt Vonnegut Jr.,4.113022312373225,Fiction,2007-12-18,12.84,EUR,http://books.google.com/books/content?id=YuLuAn3itnAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/4982.The_Sirens_of_Titan
"Consequences (Consequences, #1)",Aleatha Romig,4.113022312373225,,2018-11-11,,,http://books.google.com/books/content?id=-6QzvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/12368985-consequences
"Lover Unbound (Black Dagger Brotherhood, #5)",J.R. Ward,4.113022312373225,Fiction,2007-09-25,8.44,EUR,http://books.google.com/books/content?id=w2496VwR1nIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/304027.Lover_Unbound
On Writing: A Memoir of the Craft,Stephen        King,4.113022312373225,Language Arts & Disciplines,2020-06-02,,,http://books.google.com/books/content?id=TlzhDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10569.On_Writing
Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt,4.113022312373225,Business & Economics,2006-10-05,14.99,EUR,http://books.google.com/books/content?id=kxsQhM4D8uIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1202.Freakonomics
Veronika Decides to Die,Paulo Coelho,4.113022312373225,,2001,,,,https://www.goodreads.com/book/show/1431.Veronika_Decides_to_Die
"Truth (Consequences, #2)",Aleatha Romig,4.113022312373225,,,,,,https://www.goodreads.com/book/show/16070018-truth
How to Win Friends & Influence People,Dale Carnegie,4.113022312373225,Self-Help,2020-10-12,4.54,EUR,http://books.google.com/books/content?id=hCf-DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/4865.How_to_Win_Friends_Influence_People
A Heartbreaking Work of Staggering Genius,Dave Eggers,4.113022312373225,Biography & Autobiography,2013-02-12,11.86,EUR,http://books.google.com/books/content?id=OSfpEJpJzrIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/4953.A_Heartbreaking_Work_of_Staggering_Genius
"Storm Front (The Dresden Files, #1)",Jim  Butcher,4.113022312373225,,2000,,,,https://www.goodreads.com/book/show/47212.Storm_Front
The Elegance of the Hedgehog,Muriel Barbery,4.113022312373225,Fiction,2025-01-01,9.59,EUR,http://books.google.com/books/content?id=GFktEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2967752-the-elegance-of-the-hedgehog
Corelli’s Mandolin,Louis de Bernières,4.113022312373225,Fiction,2011-10-31,8.99,EUR,http://books.google.com/books/content?id=7tB8YAmy9XUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3388.Corelli_s_Mandolin
The Drowning Woman,Robyn Harding,4.113022312373225,Fiction,2023-06-13,9.49,EUR,http://books.google.com/books/content?id=04SSEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/62874245-the-drowning-woman
"Magical Midlife Awakening (Leveling Up, #9)",K.F. Breene,4.113022312373225,Fiction,2024-03-08,,,http://books.google.com/books/content?id=DJ6n0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/205840559-magical-midlife-awakening
"Prodigy (Legend, #2)",Marie Lu,4.113022312373225,Juvenile Fiction,2013-09-13,,,http://books.google.com/books/content?id=0wvQngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/13414446-prodigy
Murder on Family Grounds (Mary Wandwalker #3),Susan  Rowland,4.113022312373225,,2024,,,http://books.google.com/books/content?id=zsxx0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/205338104-murder-on-family-grounds
"A Canticle for Leibowitz (St. Leibowitz, #1)",Walter M. Miller Jr.,4.113022312373225,Fiction,1986,,,http://books.google.com/books/content?id=7JNaAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/164154.A_Canticle_for_Leibowitz
The Witch of Blackbird Pond,Elizabeth George Speare,4.113022312373225,Juvenile Fiction,1958,,,http://books.google.com/books/content?id=6WGTMG3bF88C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/703292.The_Witch_of_Blackbird_Pond
"The Alienist (Dr. Laszlo Kreizler, #1)",Caleb Carr,4.113022312373225,Fiction,2006-10-24,9.88,EUR,http://books.google.com/books/content?id=clOrZLvg56kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40024.The_Alienist
Stoner,John  Williams,4.113022312373225,Adultery,1965,,,http://books.google.com/books/content?id=U_REAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/166997.Stoner
"Killing Sarai (In the Company of Killers, #1)",J.A. Redmerski,4.113022312373225,,2019-10-22,,,,https://www.goodreads.com/book/show/20559676-killing-sarai
"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",Ally Carter,4.113022312373225,Young Adult Fiction,2009-09-02,6.99,EUR,http://books.google.com/books/content?id=rzPSDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/852470.I_d_Tell_You_I_Love_You_But_Then_I_d_Have_to_Kill_You
Digital Fortress,Dan    Brown,4.113022312373225,,2015-02-01,5.45,EUR,http://books.google.com/books/content?id=Y2c8DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11125.Digital_Fortress
Something Wicked This Way Comes,Ray Bradbury,4.113022312373225,Fiction,2013-08-29,4.49,EUR,http://books.google.com/books/content?id=1XUzAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/248596.Something_Wicked_This_Way_Comes
Prodigal Summer,Barbara Kingsolver,4.113022312373225,Fiction,2008-09-04,11.99,EUR,http://books.google.com/books/content?id=UNQ7nSJWwX0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/14249.Prodigal_Summer
Meditations,Marcus Aurelius,4.113022312373225,Philosophy,1997,,,http://books.google.com/books/content?id=VVsmU-4YwFsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/30659.Meditations
The Aeneid,Virgil,4.113022312373225,Poetry,2003-03-27,9.49,EUR,http://books.google.com/books/content?id=EeeeiUmD4hgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/12914.The_Aeneid
Song of Solomon,Toni Morrison,4.113022312373225,Fiction,2007-07-24,,,http://books.google.com/books/content?id=RxkWfF2s7EUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/11334.Song_of_Solomon
Holy Bible: New International Version,Anonymous,4.113022312373225,Religion,2012-09-07,,,http://books.google.com/books/content?id=-B__AwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/280111.Holy_Bible
Battle Royale,Koushun Takami,4.113022312373225,Fiction,2009-11-17,,,http://books.google.com/books/content?id=KnCTngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/57891.Battle_Royale
Babel,R.F. Kuang,4.113022312373225,Fiction,2022-09-01,6.99,EUR,http://books.google.com/books/content?id=YMpQEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/57945316-babel
The Trigger: Hunting the Assassin Who Brought the World to War,Tim Butcher,4.113022312373225,Biography & Autobiography,2014-06-03,,,http://books.google.com/books/content?id=-szbAgAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/18300212-the-trigger
"Tears of Tess (Monsters in the Dark, #1)",Pepper Winters,4.113022312373225,Fiction,2013-08-30,,,http://books.google.com/books/content?id=9Qy4BgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/18134894-tears-of-tess
Around the World in Eighty Days,Jules Verne,4.113022312373225,Fiction,2015-12-27,1.99,EUR,http://books.google.com/books/content?id=AhVdEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/54479.Around_the_World_in_Eighty_Days
This Is How You Lose the Time War,Amal El-Mohtar,4.113022312373225,Fiction,2019-07-16,5.49,EUR,http://books.google.com/books/content?id=MLiXDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/43352954-this-is-how-you-lose-the-time-war
"Love Story (Love Story, #1)",Erich Segal,4.113022312373225,,1880,,,http://books.google.com/books/content?id=eBgCAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/73968.Love_Story
"The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency, #1)",Alexander McCall Smith,4.113022312373225,Fiction,2008-10-02,5.99,EUR,http://books.google.com/books/content?id=S-t-icCTcIkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7061.The_No_1_Ladies_Detective_Agency
"It Ain't Me, Babe (Hades Hangmen, #1)",Tillie Cole,4.113022312373225,Cults,2014,,,,https://www.goodreads.com/book/show/22020052-it-ain-t-me-babe
Ficciones,Jorge Luis Borges,4.113022312373225,Fiction,2012-07-26,7.49,EUR,http://books.google.com/books/content?id=bJEfjl2INGMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/426504.Ficciones
Jitterbug Perfume,Tom Robbins,4.113022312373225,Fiction,2003-06-17,6.91,EUR,http://books.google.com/books/content?id=9K6oJ3mezL4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/8682.Jitterbug_Perfume
"Tempted (House of Night, #6)",P.C. Cast,4.113022312373225,Juvenile Fiction,2009-11-05,4.49,EUR,http://books.google.com/books/content?id=KSMHyDXZJeoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6262365-tempted
Ivanhoe,Walter Scott,4.113022312373225,,1876,,,,https://www.goodreads.com/book/show/6440.Ivanhoe
Howl and Other Poems,Allen Ginsberg,4.113022312373225,American poetry,1959,,,,https://www.goodreads.com/book/show/6295.Howl_and_Other_Poems
"The High Auction (Wisdom Revolution, #1)",Misba,4.113022312373225,Fiction,2021-09-26,2.99,EUR,http://books.google.com/books/content?id=W8pEEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/60215314-the-high-auction
Anthem,Ayn Rand,4.113022312373225,Fiction,2021-07-07,,,http://books.google.com/books/content?id=oEI3EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/667.Anthem
"The Color of Magic (Discworld, #1; Rincewind, #1)",Terry Pratchett,4.113022312373225,Fiction,2000-02-02,,,http://books.google.com/books/content?id=Ba9JP76UxpQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/34497.The_Color_of_Magic
"An Ember in the Ashes (An Ember in the Ashes, #1)",Sabaa Tahir,4.113022312373225,Young Adult Fiction,2025-02-01,12.99,EUR,http://books.google.com/books/content?id=54IuEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/27774758-an-ember-in-the-ashes
"Rubinrot (Edelstein-Trilogie, #1)",Kerstin Gier,4.113022312373225,Juvenile Fiction,2025-06-16,17.99,EUR,http://books.google.com/books/content?id=oIVLEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6325285-rubinrot
"One Fish, Two Fish, Red Fish, Blue Fish",Dr. Seuss,4.113022312373225,Juvenile Fiction,2013-09-24,4.93,EUR,http://books.google.com/books/content?id=067xAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7770.One_Fish_Two_Fish_Red_Fish_Blue_Fish
"The Oldest Dance (Wisdom Revolution, #2)",Misba,4.113022312373225,Fiction,2021-10-03,4.99,EUR,http://books.google.com/books/content?id=-OfAEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/60215458-the-oldest-dance
"Confessions of a Shopaholic (Shopaholic, #1)",Sophie Kinsella,4.113022312373225,Fiction,2001-02-06,,,http://books.google.com/books/content?id=TngLKtYiXhMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/9416.Confessions_of_a_Shopaholic
"Ender's Shadow (The Shadow Series, #1)",Orson Scott Card,4.113022312373225,Fiction,2002-05-19,6.95,EUR,http://books.google.com/books/content?id=PpEz47zsLEwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/9532.Ender_s_Shadow
"Princess Academy (Princess Academy, #1)",Shannon Hale,4.113022312373225,,2020-04,,,,https://www.goodreads.com/book/show/85990.Princess_Academy
"The Assassin's Blade (Throne of Glass, #0.1-0.5)",Sarah J. Maas,4.113022312373225,Fiction,2014-03-13,10.04,EUR,http://books.google.com/books/content?id=A0AXAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/18243700-the-assassin-s-blade
The Story of My Life,Helen Keller,4.113022312373225,Biography & Autobiography,1903,,,http://books.google.com/books/content?id=DZXCEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/821611.The_Story_of_My_Life
"The Big Sleep (Philip Marlowe, #1)",Raymond Chandler,4.113022312373225,Fiction,2020-04-03,0.99,EUR,http://books.google.com/books/content?id=ZgfbDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2052.The_Big_Sleep
Mistress Suffragette,Diana   Forbes,4.113022312373225,Fiction,2017-03-06,,,http://books.google.com/books/content?id=3eC9AQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/34521870-mistress-suffragette
The Magic Mountain,Thomas Mann,4.113022312373225,Fiction,1995,,,http://books.google.com/books/content?id=tChcAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/88077.The_Magic_Mountain
"A Darker Shade of Magic (Shades of Magic, #1)",V.E. Schwab,4.113022312373225,Fiction,2015-02-20,11.49,EUR,http://books.google.com/books/content?id=TD-_BgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/22055262-a-darker-shade-of-magic
The Invention of Hugo Cabret,Brian Selznick,4.113022312373225,Juvenile Fiction,2015-09-15,27.3,EUR,http://books.google.com/books/content?id=Ix0oCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/9673436-the-invention-of-hugo-cabret
Message in a Bottle,Nicholas Sparks,4.113022312373225,Fiction,2000-09-01,,,http://books.google.com/books/content?id=SquEmRGaluEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/3478.Message_in_a_Bottle
One Day,David Nicholls,4.113022312373225,Fiction,2009-07-23,5.49,EUR,http://books.google.com/books/content?id=4y4eVOPOhIIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6280118-one-day
"Antigone (The Theban Plays, #3)",Sophocles,4.113022312373225,Drama,1984-02-07,6.9,EUR,http://books.google.com/books/content?id=IeBg8fWUmY4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7728.Antigone
"Souls Unfractured (Hades Hangmen, #3)",Tillie Cole,4.113022312373225,Cult members,2015-08-10,,,http://books.google.com/books/content?id=H4GpwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/22107214-souls-unfractured
"Fablehaven (Fablehaven, #1)",Brandon Mull,4.113022312373225,Juvenile Fiction,2007-04-24,,,http://books.google.com/books/content?id=w7FfrQxhnxEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/44652.Fablehaven
"Club Dead (Sookie Stackhouse, #3)",Charlaine Harris,4.113022312373225,Fiction,2023-10-01,6.99,EUR,http://books.google.com/books/content?id=cRW6EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/140082.Club_Dead
Walk Two Moons,Sharon Creech,4.113022312373225,Children's literature,2003-11,,,http://books.google.com/books/content?id=DlRhPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/53496.Walk_Two_Moons
The Polymorph,Max Nowaz,4.113022312373225,,,,,,https://www.goodreads.com/book/show/101265124-the-polymorph
"We Need to Talk About Kevin by Shriver, Lionel. (Harper Perennial,2006) [Paperback]",Lionel Shriver,4.113022312373225,,2011,,,,https://www.goodreads.com/book/show/130739876-we-need-to-talk-about-kevin-by-shriver-lionel-harper-perennial-2006
Orlando,Virginia Woolf,4.113022312373225,Fiction,2018-02-14,1.41,EUR,http://books.google.com/books/content?id=jAJMDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/18839.Orlando
"Living Dead in Dallas (Sookie Stackhouse, #2)",Charlaine Harris,4.113022312373225,Dallas (Tex.),2002,,,,https://www.goodreads.com/book/show/110494.Living_Dead_in_Dallas
The Power of Myth,Joseph Campbell,4.113022312373225,Social Science,2011-05-18,6.91,EUR,http://books.google.com/books/content?id=2GOIGuh5GJ4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/35519.The_Power_of_Myth
The Shell Seekers,Rosamunde Pilcher,4.113022312373225,Fiction,2009-09-17,5.49,EUR,http://books.google.com/books/content?id=S6X9GosXssoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/37095.The_Shell_Seekers
It's Kind of a Funny Story,Ned Vizzini,4.113022312373225,Juvenile Fiction,2006-04,,,http://books.google.com/books/content?id=3VLhAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/248704.It_s_Kind_of_a_Funny_Story
A Winter Grave,Peter  May,4.113022312373225,Fiction,2023-01-19,13.99,EUR,http://books.google.com/books/content?id=uph0EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/67998095-a-winter-grave
