title,author,avg_rating,genre,published_year,price,currency,cover_url,link,published_year,genre,cover_url
Journey to the Center of the Earth,Jules Verne,,Unknown,,8.99,,,https://www.goodreads.com/book/show/32829.Journey_to_the_Center_of_the_Earth,2006-04-25,Fiction,http://books.google.com/books/content?id=icKmd-tlvPMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Fantasy Lover (Hunter Legends, #1)",Sherrilyn Kenyon,,Unknown,,8.99,,,https://www.goodreads.com/book/show/84136.Fantasy_Lover,2025-02-01,Fiction,http://books.google.com/books/content?id=4Q5DEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Let the Right One In,John Ajvide Lindqvist,,Unknown,,8.99,,,https://www.goodreads.com/book/show/943402.Let_the_Right_One_In,2008-10-28,Fiction,http://books.google.com/books/content?id=Z4RL131qNeoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Running with Scissors,Augusten Burroughs,,Unknown,,8.99,,,https://www.goodreads.com/book/show/242006.Running_with_Scissors,2004-02-01,Biography & Autobiography,http://books.google.com/books/content?id=xL_W4jiFolMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Man in the High Castle,Philip K. Dick,,Unknown,,8.99,,,https://www.goodreads.com/book/show/216363.The_Man_in_the_High_Castle,2011,Fiction,http://books.google.com/books/content?id=NtukmPtq2l8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Lucky Son of a Gun (The Demon Accords, #19)",John Conroe,,Unknown,,8.99,,,https://www.goodreads.com/book/show/203552477-lucky-son-of-a-gun,2023-12-10,,http://books.google.com/books/content?id=PfRi0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Light in August,William Faulkner,,Unknown,,8.99,,,https://www.goodreads.com/book/show/10979.Light_in_August,2022-08-01,Fiction,http://books.google.com/books/content?id=7ot_EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Under the Whispering Door,T.J. Klune,,Unknown,,8.99,,,https://www.goodreads.com/book/show/53205888-under-the-whispering-door,2021-09-21,Fiction,http://books.google.com/books/content?id=R2UwEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Unearthly (Unearthly, #1)",Cynthia Hand,,Unknown,,8.99,,,https://www.goodreads.com/book/show/7488244-unearthly,2011-04-19,Young Adult Fiction,http://books.google.com/books/content?id=FgKX-HjxdAgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Deeper Than the Dead (Vera Boyett, #1)",Debra Webb,,Unknown,,8.99,,,https://www.goodreads.com/book/show/198190467-deeper-than-the-dead,2024-08-06,Fiction,http://books.google.com/books/content?id=Zgcn0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Fingersmith,Sarah Waters,,Unknown,,8.99,,,https://www.goodreads.com/book/show/8913370-fingersmith,2011-02-03,Fiction,http://books.google.com/books/content?id=ei48Vqfu1NwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"The Art of Avoiding Your Alpha (Wildwood, #2)",Lola Glass,,Unknown,,8.99,,,https://www.goodreads.com/book/show/208567667-the-art-of-avoiding-your-alpha,2025-03-23,Fiction,http://books.google.com/books/content?id=mMtG0QEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Doll's House,Henrik Ibsen,,Unknown,,8.99,,,https://www.goodreads.com/book/show/37793.A_Doll_s_House,,Drama,http://books.google.com/books/content?id=wfeGEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
And the Mountains Echoed,Khaled Hosseini,,Unknown,,8.99,,,https://www.goodreads.com/book/show/16115612-and-the-mountains-echoed,2013-05-21,Fiction,http://books.google.com/books/content?id=7j2zvyKgeToC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"The Last of the Mohicans (The Leatherstocking Tales, #2)",James Fenimore Cooper,,Unknown,,8.99,,,https://www.goodreads.com/book/show/38296.The_Last_of_the_Mohicans,2015-11-12,,
"Heartstopper: Volume Two (Heartstopper, #2)",Alice Oseman,,Unknown,,8.99,,,https://www.goodreads.com/book/show/43307358-heartstopper,2020-11-10,Young Adult Fiction,http://books.google.com/books/content?id=p2q_DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Warm Hands of Ghosts,Katherine Arden,,Unknown,,8.99,,,https://www.goodreads.com/book/show/154462576-the-warm-hands-of-ghosts,2024-02-13,Fiction,http://books.google.com/books/content?id=87G-EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"The Art of Avoiding Your Werewolf (Wildwood, #1)",Lola Glass,,Unknown,,8.99,,,https://www.goodreads.com/book/show/205879799-the-art-of-avoiding-your-werewolf,2024-02-21,Fiction,http://books.google.com/books/content?id=UaSs0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Pilgrim's Progress,John Bunyan,,Unknown,,8.99,,,https://www.goodreads.com/book/show/29797.The_Pilgrim_s_Progress,1917,Everyman,
The Swan Lake Murders (Mary Wandwalker #4),Susan  Rowland,,Unknown,,8.99,,,https://www.goodreads.com/book/show/232101884-the-swan-lake-murders,2025,Fiction,http://books.google.com/books/content?id=t1Zs0QEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Blue Bloods (Blue Bloods, #1)",Melissa de la Cruz,,Unknown,,8.99,,,https://www.goodreads.com/book/show/872333.Blue_Bloods,2019-12-04,Fiction,http://books.google.com/books/content?id=IA7DDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Songs of Innocence and of Experience,William Blake,,Unknown,,8.99,,,https://www.goodreads.com/book/show/171547.Songs_of_Innocence_and_of_Experience,2012-07-12,Art,http://books.google.com/books/content?id=1u9ZBfqfTz4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
گم شده ای در مه,سید مرتضی مصطفوی,,Unknown,,8.99,,,https://www.goodreads.com/book/show/40941582,,,
The Far Pavilions,M.M. Kaye,,Unknown,,8.99,,,https://www.goodreads.com/book/show/10222.The_Far_Pavilions,1997-10-30,Fiction,http://books.google.com/books/content?id=4eERxrxcrZUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Smilla's Sense of Snow,Peter Høeg,,Unknown,,8.99,,,https://www.goodreads.com/book/show/124509.Smilla_s_Sense_of_Snow,2010-04-01,Fiction,http://books.google.com/books/content?id=ukOTpw0AZCEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Along for the Ride,Sarah Dessen,,Unknown,,8.99,,,https://www.goodreads.com/book/show/5664985-along-for-the-ride,2010-02-04,Young Adult Fiction,http://books.google.com/books/content?id=10pyGUw5it4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Notes from Underground,Fyodor Dostoevsky,,Unknown,,8.99,,,https://www.goodreads.com/book/show/49455.Notes_from_Underground,2010-04-13,Fiction,http://books.google.com/books/content?id=AL1S_mCEmH0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Hogfather,Terry Pratchett,,Unknown,,8.99,,,https://www.goodreads.com/book/show/34532.Hogfather,2008-12-05,Fiction,http://books.google.com/books/content?id=KoaYoRNAowwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Beastly (Beastly, #1)",Alex Flinn,,Unknown,,8.99,,,https://www.goodreads.com/book/show/544891.Beastly,2010,Fiction,http://books.google.com/books/content?id=qVXwRwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Horse Whisperer,Nicholas Evans,,Unknown,,8.99,,,https://www.goodreads.com/book/show/479415.The_Horse_Whisperer,1995,Domestic fiction,http://books.google.com/books/content?id=a4MdQEUXvKIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Salvager,Scott Moon,,Unknown,,8.99,,,https://www.goodreads.com/book/show/218224452-salvager,2024,FICTION,
"Dirk Gently's Holistic Detective Agency (Dirk Gently, #1)",Douglas Adams,,Unknown,,8.99,,,https://www.goodreads.com/book/show/365.Dirk_Gently_s_Holistic_Detective_Agency,,Comics & Graphic Novels,http://books.google.com/books/content?id=vp3CCQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Great Alone,Kristin Hannah,,Unknown,,8.99,,,https://www.goodreads.com/book/show/34912895-the-great-alone,2019,,http://books.google.com/books/content?id=5N4PwQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Hex Hall (Hex Hall, #1)",Rachel Hawkins,,Unknown,,8.99,,,https://www.goodreads.com/book/show/5287473-hex-hall,2010-07-05,Fiction,http://books.google.com/books/content?id=qPDOSAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Taming of the Shrew,William Shakespeare,,Unknown,,8.99,,,https://www.goodreads.com/book/show/47021.The_Taming_of_the_Shrew,2014-01-20,Drama,http://books.google.com/books/content?id=0VBkAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Eleanor Oliphant Is Completely Fine,Gail Honeyman,,Unknown,,8.99,,,https://www.goodreads.com/book/show/31434883-eleanor-oliphant-is-completely-fine,2018-05-22,Fiction,http://books.google.com/books/content?id=56aFswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Passage to India,E.M. Forster,,Unknown,,8.99,,,https://www.goodreads.com/book/show/45195.A_Passage_to_India,2020-12-23,,http://books.google.com/books/content?id=-TcgzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Case for Christ,Lee Strobel,,Unknown,,8.99,,,https://www.goodreads.com/book/show/73186.The_Case_for_Christ,2016-09-06,Religion,http://books.google.com/books/content?id=_Q7xCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901, Arizona Territories (Sarah Agnes Prine, #1)",Nancy E. Turner,,Unknown,,8.99,,,https://www.goodreads.com/book/show/348225.These_Is_My_Words,2014-07-10,Fiction,http://books.google.com/books/content?id=EX8dAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Magician (The Riftwar Saga, #1-2)",Raymond E. Feist,,Unknown,,8.99,,,https://www.goodreads.com/book/show/43916.Magician,2012-09-10,Fiction,http://books.google.com/books/content?id=7notgaTVUFAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Why They Stay: Sex Scandals, Deals, and Hidden Agendas of Eight Political Wives",Anne  Michaud,,Unknown,,8.99,,,https://www.goodreads.com/book/show/58524608-why-they-stay,1901,,
Momo,Michael Ende,,Unknown,,8.99,,,https://www.goodreads.com/book/show/68811.Momo,2017-11-06,Juvenile Fiction,http://books.google.com/books/content?id=ryE3DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Invisible Cities,Italo Calvino,,Unknown,,8.99,,,https://www.goodreads.com/book/show/9809.Invisible_Cities,2010-12-14,Fiction,http://books.google.com/books/content?id=E98zchtHZNQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Collected Fictions,Jorge Luis Borges,,Unknown,,8.99,,,https://www.goodreads.com/book/show/17961.Collected_Fictions,1999,Fiction,http://books.google.com/books/content?id=fVVAAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Get Rich or Get Lucky,Max Nowaz,,Unknown,,8.99,,,https://www.goodreads.com/book/show/33623824-get-rich-or-get-lucky,2017-01-10,Fiction,http://books.google.com/books/content?id=R77eDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Eugene Onegin,Alexander Pushkin,,Unknown,,8.99,,,https://www.goodreads.com/book/show/27822.Eugene_Onegin,2010-11-14,Fiction,http://books.google.com/books/content?id=mawDH06yv3kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Guardian,Nicholas Sparks,,Unknown,,8.99,,,https://www.goodreads.com/book/show/15925.The_Guardian,2003-04-01,Fiction,http://books.google.com/books/content?id=j4dlAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Saint Richard Parker,Merlin Franco,,Unknown,,8.99,,,https://www.goodreads.com/book/show/198132147-saint-richard-parker,2023-10-24,Fiction,http://books.google.com/books/content?id=rt8a0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"The Short Second Life of Bree Tanner (The Twilight Saga, #3.5)",Stephenie Meyer,,Unknown,,8.99,,,https://www.goodreads.com/book/show/7937462-the-short-second-life-of-bree-tanner,2010-06-05,Juvenile Fiction,http://books.google.com/books/content?id=-Gvz4gjjgQ8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
A Bend in the Road,Nicholas Sparks,,Unknown,,8.99,,,https://www.goodreads.com/book/show/3463.A_Bend_in_the_Road,2011-03-03,Fiction,http://books.google.com/books/content?id=0PfsozpteMsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"The Devil Wears Prada (The Devil Wears Prada, #1)",Lauren Weisberger,,Unknown,,8.99,,,https://www.goodreads.com/book/show/5139.The_Devil_Wears_Prada,2003-04-15,Fiction,http://books.google.com/books/content?id=ppqvXkmGKj0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Credence,Penelope Douglas,,Unknown,,8.99,,,https://www.goodreads.com/book/show/49084724-credence,2025,,
Isabella Warrior Queen,Michael G. Kramer,,Unknown,,8.99,,,https://www.goodreads.com/book/show/162017068-isabella-warrior-queen,2023-07-08,,http://books.google.com/books/content?id=-SUN0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Accidental Mystic (Midlife Melody, #1)",Phoebe Ravencraft,,Unknown,,8.99,,,https://www.goodreads.com/book/show/59961135-accidental-mystic,2021-12-30,,http://books.google.com/books/content?id=EwbqzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Valley of the Dolls,Jacqueline Susann,,Unknown,,8.99,,,https://www.goodreads.com/book/show/581811.Valley_of_the_Dolls,2016-07-04,Fiction,http://books.google.com/books/content?id=T4piDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Finding Hope in the Darkness of Grief: Spiritual Insights Expressed Through Art, Poetry and Prose",Diamante Lavendar,,Unknown,,8.99,,,https://www.goodreads.com/book/show/40593473-finding-hope-in-the-darkness-of-grief,2018-06-16,Poetry,http://books.google.com/books/content?id=_M6UuAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Percy Jackson and the Olympians (Percy Jackson and the Olympians, #1-3)",Rick Riordan,,Unknown,,8.99,,,https://www.goodreads.com/book/show/3165162-percy-jackson-and-the-olympians,2008-05-01,Juvenile Fiction,http://books.google.com/books/content?id=ku9TsH3M1-YC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Eleven Minutes,Paulo Coelho,,Unknown,,8.99,,,https://www.goodreads.com/book/show/1430.Eleven_Minutes,2003,Brazil,http://books.google.com/books/content?id=FGRFHwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"God Is the Cure, Love Is the Answer: A Memoir",Aimee Cabo Nikolov,,Unknown,,8.99,,,https://www.goodreads.com/book/show/64653012-god-is-the-cure-love-is-the-answer,2022-12,Biography & Autobiography,http://books.google.com/books/content?id=jkCJzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Illuminae (The Illuminae Files, #1)",Amie Kaufman,,Unknown,,8.99,,,https://www.goodreads.com/book/show/23395680-illuminae,2015-10-20,Young Adult Fiction,http://books.google.com/books/content?id=wOnIBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Germinal,Émile Zola,,Unknown,,8.99,,,https://www.goodreads.com/book/show/28407.Germinal,2011-11-28,Fiction,http://books.google.com/books/content?id=_ltvAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Alias Grace,Margaret Atwood,,Unknown,,8.99,,,https://www.goodreads.com/book/show/72579.Alias_Grace,2009-09-03,Fiction,http://books.google.com/books/content?id=d34hrIFL8mkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"The Mercy of Gods (The Captive's War, #1)",James S.A. Corey,,Unknown,,8.99,,,https://www.goodreads.com/book/show/201930181-the-mercy-of-gods,2024-08-06,Fiction,http://books.google.com/books/content?id=R3viEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Runaway Bunny,Margaret Wise Brown,,Unknown,,8.99,,,https://www.goodreads.com/book/show/58922.The_Runaway_Bunny,1991-02-27,Juvenile Fiction,http://books.google.com/books/content?id=bcMHIhwauIYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Razor’s Edge,W. Somerset Maugham,,Unknown,,8.99,,,https://www.goodreads.com/book/show/31196.The_Razor_s_Edge,2022-08-01,Fiction,http://books.google.com/books/content?id=uZ5_EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Jaws (Jaws, #1)",Peter Benchley,,Unknown,,8.99,,,https://www.goodreads.com/book/show/126232.Jaws,1998,,
